customer_id,customer_age,transaction_date,transactions,median_saving_balance,age_normed_residuals,std_deviation,individual_savings,score
308,29,2023-05-21,1539.856939433379,4458.5179689812385,-3654.6897202554082,-0.8197095415296703,803.8282487258302,2
24,26,2024-04-07,2541.881724867899,1705.1737975748804,-967.1008358848649,-0.5671567539099462,738.0729616900155,2
481,27,2023-07-23,38.49135063975518,67.5141552163833,1121.0160552187986,16.60416325474169,1188.5302104351817,4
793,41,2023-05-22,2986.3059962599345,62.2786774638576,18.524545343248455,0.2974460296463243,80.80322280710605,2
517,48,2023-06-14,-1214.393410333074,39.41446577365964,-34.45955113312905,-0.8742869009316391,4.954914640530596,2
931,75,2024-03-06,-8060.625512646564,5.368133454368899,-5.368133445529577,-0.9999999983533714,8.839322163112229e-09,2
146,37,2023-07-07,6109.525590974174,2403.7972836950407,-2155.3814890346684,-0.8966569284584117,248.41579466037228,2
236,36,2024-04-15,-9009.358163680312,50.82928795109696,201.1036333519172,3.956451909092249,251.93292130301415,4
554,19,2023-11-28,2984.6363595863368,207.78581256501712,503.28404057765573,2.422128991218666,711.0698531426729,3
338,64,2024-03-03,4388.26830346126,9.239307494736848e-09,9.490117360288701e-05,10271.459593367497,9.491041291038175e-05,4
73,71,2023-08-24,5999.75671198382,3946498.9936252763,-3946498.9936203216,-0.9999999999987446,4.954636096954346e-06,2
604,72,2023-11-08,3167.8978271167452,1.6669579011919862e-13,1.2349471527958449e-07,740838.8369692931,1.234948819753746e-07,4
751,72,2023-05-27,-1507.408750335433,4.2175418170321226e-08,3.2725369058503344e-07,7.7593466711687835,3.694291087553547e-07,4
278,78,2023-06-12,2283.101147563384,3.5971152666590165e-11,2.7536176907292626e-10,7.655072152544085,3.1133292173951645e-10,4
360,24,2023-08-06,-5567.67032695556,49.7373598830881,1365.3691414099594,27.451580554725382,1415.1065012930476,4
929,27,2023-10-30,-7658.862761056906,533.0648689858177,661.0892896450749,1.2401666815951125,1194.1541586308927,3
274,21,2024-01-20,9419.945675321156,489.2701690624402,401.2789940595305,0.8201583080948466,890.5491631219707,2
135,58,2023-08-03,-6132.120346301424,0.0002996825895182224,0.013613594559781112,45.42671158063164,0.013913277149299335,4
411,58,2023-08-12,-8874.241127532305,0.1287446129725153,-0.11555944508060191,-0.8975866439186222,0.013185167891913388,2
858,43,2023-07-04,-2408.9909710815173,5.986303903341911,29.996070527363834,5.0107831162093595,35.98237443070575,4
762,24,2023-06-01,-5497.000012041087,2590.7297117726325,-1507.929469371747,-0.5820481629247188,1082.8002424008855,2
667,58,2024-01-24,3922.4850136937603,0.0007818170411840204,0.008324408003613797,10.647514143471373,0.009106225044797817,4
974,64,2024-02-20,-4640.198905695161,1.221434855614219e-09,0.000143841298811029,117764.20015351207,0.0001438425202458846,4
34,56,2024-02-21,8902.363147776767,0.14801483127648432,-0.03490425717734713,-0.23581594409378961,0.11311057409913719,2
723,47,2024-02-10,3301.811173700551,2.372472117871229,6.588406900698155,2.77702184614494,8.960879018569385,4
588,80,2023-08-14,-3792.9136576923365,8.542897942130985e-16,5.06670861369511e-12,5930.901490356847,5.067562903489323e-12,4
592,50,2023-09-08,6949.627055647408,0.015073826944403878,3.064029794100678,203.26820822619248,3.079103621045082,4
806,22,2023-10-14,1865.7354400554123,100.5578582027288,717.1712440545186,7.131926404087404,817.7291022572474,4
592,50,2024-01-18,-9208.094102588986,127.27355214174398,-124.1944485206989,-0.975807199773792,3.0791036210450784,2
275,52,2024-02-25,3424.7493859618044,349.5966262544278,-348.7585010627579,-0.9976025935929371,0.8381251916699171,2
203,28,2023-07-24,79.75204506691807,191.3643102130592,782.8172012785758,4.0907168134278065,974.181511491635,4
904,55,2023-09-11,-3169.95743514926,0.0010059748546024227,0.08222084870653885,81.73250884986966,0.08322682356114128,4
794,65,2024-01-09,-3828.5393386728674,47.009236116690644,-47.0091772843929,-0.9999987484949213,5.883229774639176e-05,2
755,53,2023-09-17,1435.555088089046,0.3231953705964408,0.0001447534465945366,0.000447882178285541,0.32334012404303536,2
954,42,2023-06-24,1159.4340979143108,161.84815346815182,-100.03531331737061,-0.6180812766396829,61.81284015078121,2
282,58,2024-01-24,-2011.1438510083435,0.002350559471886344,0.008007940916813543,3.406823359541336,0.010358500388699888,4
773,50,2023-09-15,-2481.8752720897974,0.0005698469643013172,2.689108085954946,4719.000458749535,2.6896779329192473,4
201,42,2024-03-19,-8380.706458255947,291.46826952037446,-236.05293999123808,-0.8098752580501299,55.415329529136386,2
89,24,2023-08-12,-7297.727182927336,7055.354433431196,-6002.77892398649,-0.8508118168440741,1052.5755094447068,2
4,18,2023-05-24,6209.526786478476,5143.467080373094,-4520.660308203522,-0.8789130439764775,622.8067721695725,2
583,45,2023-11-19,2982.057577055253,16.87536530099288,4.574698707362241,0.271087388377488,21.45006400835512,2
359,43,2023-09-22,1988.5442723372853,303.7853098992283,-256.9040369577989,-0.8456763002892376,46.881272941429415,2
281,27,2023-08-23,801.4852351314257,32140.019568121385,-31161.139822668538,-0.9695432747519618,978.8797454528467,2
406,18,2023-05-13,-5804.95091269976,1883.8392591856605,-1203.5718013625665,-0.6388930454092152,680.267457823094,2
732,60,2023-12-07,-579.5300825722061,0.8688853099075293,-0.8515590254089815,-0.980059181227967,0.017326284498547784,2
744,58,2024-04-01,8449.242946005998,0.09789493011445198,-0.0706272247577072,-0.7214594736942428,0.027267705356744776,2
661,44,2024-05-07,-1952.0056565169216,32.0409295291708,-1.8822462196086462,-0.05874505662811704,30.158683309562157,2
257,79,2023-06-08,-534.2332282307198,3.8013830647022073e-10,-3.167408706897392e-10,-0.8332253427202345,6.339743578048152e-11,2
861,26,2023-08-10,0.8248022961179231,323.1968639053118,728.63563350872,2.2544638110170254,1051.8324974140319,3
303,34,2023-07-12,9256.76029643861,423.55856903196633,9.406005358287757,0.02220709494742362,432.9645743902541,2
17,63,2024-02-08,-7597.925939952471,0.00019472459994806309,0.000222184118495956,1.1410172035542345,0.0004169087184440191,3
199,79,2023-07-16,-7935.432291294588,4.1003019033979676e-17,5.098442857523004e-10,12434310.881591098,5.098443267553194e-10,4
226,24,2023-12-08,6689.8208176916305,18021.552212563718,-17040.94549437899,-0.9455870001308156,980.6067181847284,2
467,58,2023-08-04,-1792.0393027963437,0.004596745684965723,0.012358709835933367,2.6885781121966774,0.01695545552089909,4
539,39,2023-08-18,7636.9755605965875,75.12735269246883,63.46298354195062,0.8447387172250579,138.59033623441945,2
264,69,2023-07-13,-8611.904774628902,0.3766041347631848,-0.3766010324671947,-0.9999917624484074,3.1022959900983693e-06,2
811,50,2023-11-21,-3761.7003981304406,0.8336615872142484,0.8870869216221947,1.0640851578474086,1.7207485088364431,3
309,79,2023-06-11,-1948.4189537683142,1.7812781627442624e-09,-1.7138860794572521e-09,-0.9621664461528091,6.739208328701028e-11,2
960,52,2023-10-14,-1689.2066598028068,0.9759597379585173,-0.20677755318286428,-0.21187098723498085,0.769182184775653,2
664,73,2024-01-11,-2663.6831532503465,7.155516409884943e-09,1.0057299661068865e-07,14.055309337527717,1.0772851302057359e-07,4
469,37,2023-10-07,8363.419233486977,184.2715933276797,73.19076394495178,0.3971896189924445,257.4623572726315,2
900,51,2023-09-20,4081.681321870159,55.168726627203924,-54.1455575256199,-0.9814538205948097,1.023169101584024,2
439,80,2023-12-06,-8321.664710680163,2.5931979966196945e-20,1.804523879315873e-11,695868144.919177,1.804523881909071e-11,4
511,55,2023-09-30,-1615.6913203554323,0.11720783638898943,0.0006932218470620255,0.005914466715018614,0.11790105823605146,2
833,45,2023-07-09,4626.643479110913,8.505495669044953,13.740105890883259,1.6154385853007058,22.24560155992821,3
865,23,2024-01-26,-244.79587797109343,1715.4808157183588,-873.3983293488714,-0.5091274244201531,842.0824863694875,2
221,57,2023-12-12,-272.04503891589593,26.309729814883227,-26.278388057658827,-0.998808738917316,0.03134175722439991,2
573,64,2023-05-12,1650.9967345848418,2.5257893201835383e-05,0.00012620164075291,4.996522858990451,0.00015145953395474538,4
969,24,2024-01-17,-9833.653010704247,1080.1759596459178,-24.41026705073773,-0.02259841726040582,1055.76569259518,2
680,70,2023-06-26,922.6778916358726,0.0028420046582048413,-0.002840974710813639,-0.999637598274785,1.029947391202428e-06,2
49,48,2024-03-30,2125.612009725628,290.12724166466717,-283.5889050441194,-0.9774638996909333,6.5383366205477955,2
590,57,2023-11-24,-1613.2384262358391,7.932705827561698,-7.9090168107502405,-0.9970137532732966,0.023689016811457186,2
921,32,2023-11-29,5843.769170491114,5115.800273333349,-4408.944244229262,-0.8618288456668942,706.8560291040867,2
246,58,2023-05-14,753.2425199525751,91.75436716980361,-91.72650565076219,-0.9996963466709997,0.027861519041422866,2
477,30,2023-08-03,6303.098658661967,921.0628210895819,-71.46987472825026,-0.07759500556509723,849.5929463613317,2
122,80,2023-11-04,-6100.824047231086,2.7116024911892016e-17,6.332809306600377e-11,2335448.992681467,6.332812018202868e-11,4
530,69,2023-11-08,-8878.21841032012,1.0645504210953978e-08,9.933765836104737e-06,933.1418821743663,9.944411340315691e-06,4
3,62,2023-10-11,8075.497935887073,0.04407321661235467,-0.043345908997978785,-0.9834977414793,0.0007273076143758869,2
539,39,2023-08-02,980.2429238664408,172.50576401321754,-33.91542777879809,-0.19660460607101488,138.59033623441945,2
859,80,2023-06-12,6122.315788775297,3.3132692708702216e-16,3.058030627022022e-10,922964.7146121747,3.0580339402912927e-10,4
551,28,2024-02-28,2280.265709209878,12990.455104061011,-12111.925899965478,-0.9323711758319466,878.5292040955337,2
210,56,2024-04-26,-1508.8533743948083,0.18735325785639526,-0.12280830194992881,-0.6554906135876237,0.06454495590646644,2
800,63,2023-09-24,5685.222768244474,2.5365158756902666e-07,0.0011662841671559393,4597.977005913895,0.0011665378187435084,4
370,77,2024-02-29,8338.266557850435,2.6982153167229395e-12,1.1258028144601578e-08,4172.397982780254,1.1260726359918301e-08,4
89,24,2024-04-07,-8928.267696185108,1405.6648703744836,-353.08936092977683,-0.25119028608555194,1052.5755094447068,2
499,61,2024-04-13,3007.9390975427777,0.0024523534861234523,-0.001033539870613474,-0.42144816253518086,0.0014188136155099782,2
526,43,2023-10-13,-6066.655504757338,14.42949321080069,20.76026738935769,1.4387384980241942,35.18976060015838,3
551,28,2024-05-04,-2736.3318246400104,986.4228331573928,-107.89362906185863,-0.10937868167194302,878.5292040955342,2
401,78,2023-06-04,5974.157443533197,5.511689497910959e-25,5.033261270328555e-10,913197536297402.4,5.03326127032856e-10,4
167,47,2024-01-11,7467.267768742051,3.880190488806805,6.226609232088718,1.6047174101505153,10.106799720895523,3
6,56,2023-07-15,-3509.181810333932,135.02329985857915,-134.94579953038706,-0.9994260225585269,0.07750032819208741,2
328,27,2023-07-21,-3743.256415920375,114.9551787708701,1249.8280291606034,10.872307298584381,1364.7832079314735,4
11,49,2023-10-22,3243.4404140075985,0.010386851638443254,2.940455032259033,283.09396673925517,2.950841883897476,4
467,58,2023-08-18,8710.654037457796,0.032326453520177614,-0.015370997999278525,-0.475492864990099,0.01695545552089909,2
958,67,2023-05-29,-8041.33979171447,3.037889711710666,-3.037870223783189,-0.9999935850444467,1.9487927476635747e-05,2
811,50,2023-05-31,-2391.3303848777014,41.27262776043543,-39.55187925159898,-0.9583077549889862,1.7207485088364436,2
973,35,2024-04-24,-2862.875775715792,352.98806542459414,98.83632362204543,0.2799990518182519,451.82438904663957,2
652,24,2023-08-07,-7703.290239124445,700.4289338187433,579.7293905945434,0.8276776737846262,1280.1583244132867,2
548,74,2024-02-20,7038.695445856956,9.932799395747603e-09,1.0230426485289404e-07,10.29964069310533,1.1223706424864165e-07,4
934,34,2024-02-15,5866.755745573473,1063.9079796024798,-594.7236525980168,-0.5589991465429465,469.18432700446306,2
151,34,2023-07-06,7721.118600986032,629.0240403651107,-111.03342579733703,-0.17651698293262175,517.9906145677737,2
481,27,2023-07-26,-2492.442635712482,6806.560612468526,-5618.030402033344,-0.8253846137419263,1188.5302104351822,2
863,78,2023-12-22,-352.36910765139874,6.348190183774154e-07,-6.342727683346429e-07,-0.9991395184659578,5.462500427725076e-10,2
44,64,2024-03-20,1575.1463184117256,16.568825349237486,-16.5685058921814,-0.9999807193902192,0.0003194570560864918,2
876,65,2024-02-09,6120.270923367691,0.0004353331017359281,-0.0002618959980555628,-0.601599090469413,0.00017343710368036532,2
239,41,2023-07-01,943.8557273730967,158.4319119584877,-85.48800209420182,-0.539588275098273,72.94390986428587,2
583,45,2023-08-13,8890.750435187492,13.934300858344221,7.5157631500108995,0.5393713847875091,21.45006400835512,2
148,26,2023-10-18,3322.613221985941,4177.533304904833,-3009.7431520723576,-0.7204594032891669,1167.7901528324755,2
626,76,2024-04-30,1188.5720736413987,9.675299686706573e-19,9.25670168195424e-09,9567353964.934576,9.25670168292177e-09,4
623,31,2023-07-19,-8598.617474977145,74.35188758667047,618.9968792809984,8.325234225687229,693.3487668676689,4
491,50,2023-06-02,5033.284081676815,0.008285310796087481,2.2810197155954106,275.308889640273,2.289305026391498,4
808,19,2024-02-11,-5087.608169370046,1032.6240135909452,-418.9553634977161,-0.40571917559887144,613.6686500932291,2
130,39,2023-07-24,4550.407892671483,5.540156867850516,161.24643216506817,29.105030058043997,166.7865890329187,4
359,43,2023-08-17,-682.8819854106314,9.677404242505876,37.203868698923515,3.8444057690091813,46.88127294142939,4
42,57,2023-07-30,-3656.7167828444753,0.011828185189286692,0.03502376014348506,2.961042593009756,0.04685194533277175,4
482,54,2023-11-21,7551.315411578689,0.02361689750987073,0.1533223536247415,6.492061608035523,0.17693925113461223,4
865,23,2023-05-18,307.3965990726283,131.95622719327224,710.1262591762152,5.381528968209397,842.0824863694875,4
421,64,2024-04-18,2684.494979128591,9.005510444661697e-06,0.00016335126848194254,18.13903492597404,0.00017235677892660423,4
454,51,2024-01-02,-2958.9541420953337,22.265775009792563,-20.966246616172647,-0.9416356092231967,1.2995283936199158,2
737,63,2024-03-02,-7767.60521883046,0.001182196759683606,-0.00033755273045221507,-0.28553007584165185,0.0008446440292313908,2
1000,44,2024-01-12,3681.8801366353873,18.425147720757057,7.060007451972496,0.3831723663207848,25.485155172729552,2
229,31,2023-11-04,6854.232115512772,63014.51596431079,-62137.28859601155,-0.9860789636344097,877.2273682992382,2
531,31,2024-01-13,-3954.24665495469,10740.193375734225,-10147.900102044592,-0.9448526434330479,592.2932736896328,2
676,64,2024-02-21,-3973.44807038988,2.1301548745635054e-07,0.0006598913648036095,3097.856276477687,0.0006601043802910659,4
680,70,2023-12-09,-3488.9942041004733,1.4242512469036033e-09,1.028523139955489e-06,722.1500716194224,1.0299473912023925e-06,4
283,66,2024-05-04,7211.281596551082,0.00018677646712455823,-0.00014451414631687717,-0.7737278070502479,4.226232080768106e-05,2
798,19,2023-09-10,-8144.158185468306,8356.396029819209,-7592.856802927345,-0.9086281664766451,763.539226891864,2
669,49,2023-11-28,-7061.437104547293,5.69164738633606,-2.896523329143961,-0.5089077261001175,2.7951240571920986,2
414,43,2023-10-18,-8527.516060347798,67.00115577318913,-26.74414177133052,-0.3991594094565206,40.25701400185861,2
101,35,2023-12-24,-8684.619871408187,194.83576322444696,176.75280013537247,0.9071886865644718,371.58856335981943,2
409,61,2023-07-08,-2888.1111337708853,0.0003419689727373553,0.0016985652687509295,4.967015735826682,0.0020405342414882848,4
809,52,2023-11-12,316.9408652499733,10.783425272339976,-10.044558044085955,-0.931481212175759,0.738867228254021,2
376,32,2023-09-17,-4110.764197407481,4153.592847111802,-3462.5703576374567,-0.8336325887225929,691.0224894743455,2
595,54,2023-12-08,5630.770794133432,80461.24360652707,-80460.79466900359,-0.9999944204501029,0.44893752348434646,2
249,40,2023-10-27,-7944.336654931916,3.452566075430881,94.39789906619137,27.341373634510525,97.85046514162225,4
890,40,2023-11-11,6286.627341410938,1279.8027817362254,-1169.9887847129728,-0.914194594205933,109.81399702325257,2
173,51,2023-12-17,-7495.463853643507,1.1207121714892803,0.39470297518577757,0.35218942492724853,1.5154151466750578,2
77,35,2024-04-28,6840.4387640976565,35.78817658365198,345.1461118672579,9.64413794764052,380.9342884509099,4
507,68,2024-01-31,3425.8618884575553,4.7004360086463416e-07,6.060690866998124e-06,12.893890813213126,6.530734467862758e-06,4
232,45,2023-08-17,1603.08065993757,3.7928160036620238,15.829843807081348,4.17363874013329,19.62265981074337,4
830,58,2023-12-05,-3143.175670949472,4.30248697640106,-4.278613995762386,-0.9944513531895354,0.02387298063867327,2
310,72,2023-12-03,2330.113738278116,0.08498987656166607,-0.08498880707740179,-0.9999874163334794,1.06948426427389e-06,2
125,36,2024-03-28,-2477.1185583434717,2126.675653437628,-1804.152001374997,-0.8483437511774335,322.5236520626311,2
856,19,2023-07-19,5066.171376685301,224.10749285178127,497.27684909067256,2.2189211202302737,721.3843419424538,3
537,79,2024-04-28,4721.50382459325,6.994804665821484e-06,-6.9940712194649664e-06,-0.9998951441260253,7.334463565172666e-10,2
621,61,2023-07-05,6755.496067032247,19.6183083675852,-19.615607830257936,-0.999862346065896,0.002700537327264385,2
92,46,2023-05-15,-2034.3247743195407,12.17296953761343,0.6855174674808264,0.05631472791931635,12.858487005094256,2
581,45,2023-08-27,8399.274495557409,53.08692340547863,-37.48384884324491,-0.706084407207831,15.603074562233722,2
187,70,2024-04-23,-5917.753812784618,0.017139405552189523,-0.017138225538814895,-0.9999311520244366,1.1800133746277253e-06,2
353,61,2023-07-06,1912.3062353088008,1.8401751981435643e-06,0.0020967415389764625,1139.424953173878,0.002098581714174606,4
539,39,2023-09-12,1783.3977349410288,2.4209134638236356,136.16942277059582,56.247125229964766,138.59033623441945,4
126,43,2023-09-12,4985.81610230084,775.1371006863609,-722.2883396239757,-0.9318201115446685,52.848761062385165,2
957,73,2023-07-26,-7342.124885231052,6.604956677137402,-6.6049566012606045,-0.9999999885121431,7.587679728970897e-08,2
664,73,2023-08-27,4482.400895893499,9.70893278333841e-09,9.801958023723517e-08,10.095814073967789,1.0772851302057359e-07,4
99,42,2024-05-01,9253.312831655498,2814.091350440834,-2747.177854171617,-0.9762219885794629,66.91349626921692,2
330,35,2024-03-28,-371.54931442251655,147.48137859474755,239.05726665152176,1.6209318690219758,386.5386452462693,3
771,30,2023-06-20,-874.7672539952819,30449.3281530042,-29658.067722618933,-0.9740138624271354,791.2604303852677,2
55,65,2023-08-14,255.67166734606508,4.420615720801943e-08,0.00021353766933124651,4830.496085113426,0.00021358187548845453,4
471,73,2023-09-04,-252.08876449598756,9.505374089335316e-06,-9.37134319595011e-06,-0.9858994614914122,1.3403089338520523e-07,2
65,66,2023-07-06,-7189.285865453721,0.0006684179789534689,-0.0006516793847345485,-0.9749578934948343,1.6738594218920354e-05,2
91,78,2023-11-05,5042.921146626908,0.005470546815878375,-0.005470546626858726,-0.9999999654477596,1.8901964889128653e-10,2
130,39,2023-05-16,-8298.98187445357,124.83642719361328,41.95016183930542,0.3360410321119125,166.7865890329187,2
115,75,2023-07-23,6028.719069589482,2.3161056932895574e-18,2.4025983739561884e-08,10373440128.044353,2.402598374187799e-08,4
437,21,2024-02-22,1453.775669518378,492.1501253988004,355.92236523040486,0.7231987697696772,848.0724906292053,2
792,28,2023-11-10,-5806.605463028154,167.42110535781518,662.28911971504,3.955828139466554,829.7102250728551,4
616,57,2023-10-17,7338.515483729276,0.00022429206102531692,0.020175460645450897,89.95173771742904,0.020399752706476214,4
427,46,2023-09-29,9375.44416179672,1.3294931018673988,8.854474951773225,6.660038280256045,10.183968053640625,4
959,18,2024-04-05,4973.446495170014,1006.9633112394527,-397.00556276100497,-0.39426020623565533,609.9577484784477,2
5,54,2023-08-25,-8494.271716883222,3.3157214685655356,-3.1202511712159375,-0.9410474313953267,0.1954702973495981,2
573,64,2023-10-07,-1664.8056825980293,0.0007411817000513213,-0.0005897221660965759,-0.7956512769483408,0.00015145953395474538,2
372,64,2023-10-31,5998.235604917019,0.003988002462133771,-0.003695086576525084,-0.9265507259862714,0.00029291588560868744,2
112,63,2023-10-21,-9301.70147736857,1.2223118482445794e-06,0.0008216416422325799,672.2029598359688,0.0008228639540808244,4
249,40,2023-11-15,2924.7521155144714,13.469012649201595,84.38145249242066,6.264858062734284,97.85046514162227,4
524,66,2024-01-03,154.17858122845428,9.482781891328748e-08,3.5531451066172595e-05,374.69438265434843,3.562627888508588e-05,4
173,51,2023-10-09,-1073.550034245658,20.886876624436546,-19.37146147776149,-0.9274465410064183,1.515415146675057,2
296,80,2024-01-24,-3715.7497175960243,1.3056482287246803e-09,-9.558507998348563e-10,-0.7320890717773989,3.4979742888982405e-10,2
476,34,2023-07-01,7928.314896242984,405.5349739425792,-17.591323080529378,-0.043378066531495216,387.9436508620498,2
437,21,2024-03-04,-105.5940609170375,36.98333558272932,811.089155046476,21.9312061031413,848.0724906292053,4
6,56,2024-01-28,-2612.5343597352057,7.183189445634936,-7.105689117442852,-0.9892108750884777,0.07750032819208386,2
689,47,2023-09-12,-6456.554629480845,8.988015140037154,1.2288950478048886,0.13672596548383303,10.216910187842043,2
216,60,2024-04-25,-9732.920163682309,2.5645918030486974,-2.5607567463842558,-0.9985046132254332,0.003835056664441616,2
762,24,2023-09-08,-2116.175877417668,748.8879122273651,333.91233017352044,0.44587758023812707,1082.8002424008855,2
641,44,2023-07-06,-2926.615454285835,41.82617346672652,-12.963739828975871,-0.3099432425796436,28.86243363775065,2
601,33,2023-09-07,-370.75955789441286,19193.509133938463,-18693.45636170531,-0.9739467770722058,500.0527722331535,2
407,46,2023-07-19,8327.22800375866,43.63361784272373,-30.778834333784264,-0.7053926732531277,12.854783508939466,2
787,80,2024-03-16,6603.219638041373,8.126630384192276e-18,7.335499711782509e-11,9026496.056780612,7.335500524445547e-11,4
132,40,2023-06-28,2704.616651539147,230.3008325763255,-147.5555521117153,-0.6407078535541679,82.7452804646102,2
560,44,2024-01-19,7728.760690488762,3466.026996135969,-3435.5557131396195,-0.991208584632976,30.4712829963496,2
645,28,2024-02-01,181.2806844849747,30.318854738731517,939.7795179213413,30.996537501820555,970.0983726600728,4
700,72,2023-09-01,-5896.936864188365,0.0007398926269909087,-0.0007397712067403771,-0.9998358947689134,1.2142025053159342e-07,2
837,63,2023-09-16,9441.430311313317,1.6137496358512236,-1.6133163010136033,-0.9997314733165584,0.00043333483762020286,2
562,47,2023-08-23,-1971.969434454195,0.037510010384448074,6.569627055561974,175.14330143416302,6.607137065946422,4
451,78,2023-12-27,1125.913834394827,1562646.47784075,-1562646.4778407484,-0.999999999999999,1.6298145055770874e-09,2
832,33,2023-09-16,419.6838764332588,4859.115563640342,-4304.240076892453,-0.8858073080418386,554.8754867478892,2
989,21,2024-03-12,-6717.2751333900815,63.435052805336895,952.0505419867188,15.008272238824734,1015.4855947920557,4
321,31,2023-09-03,6841.943397111943,880.1127297727003,-237.51744644479504,-0.2698716180439031,642.5952833279052,2
244,26,2024-04-27,8823.050342328279,4095.6728334450972,-3109.3159514879176,-0.7591709782327755,986.3568819571797,2
500,65,2023-10-11,8802.634487498235,0.31165043150990307,-0.3116053925069468,-0.9998554823019559,4.5039002956270835e-05,2
259,47,2023-05-21,-4415.018980726913,33.0276029353209,-23.67363987013018,-0.7167834709800494,9.353963065190719,2
570,19,2023-12-27,-220.4716671061633,579.9527572592004,96.36208348372668,0.16615505707589767,676.3148407429271,2
580,72,2023-12-10,613.3877669844787,3.56838940356503e-15,1.8845294549827498e-07,52811765.80952725,1.8845294906666438e-07,4
6,56,2024-03-15,-7506.27395095911,0.056494457267034344,0.021005870925049484,0.3718218023718733,0.07750032819208383,2
657,56,2023-06-23,-5801.901799158524,1403.3052672937124,-1403.2546596819773,-0.9999639368475879,0.050607611735131286,2
472,44,2023-08-26,-1201.2720409143876,0.6464776847561573,25.26528909287087,39.081455847003596,25.911766777627026,4
636,60,2024-03-02,3689.4513315332133,1381.5814094348784,-1381.5776294911605,-0.9999972640456132,0.0037799437179728557,2
745,52,2023-11-18,9053.484350912215,0.0034654316591845556,0.8862738167452001,255.74701910403496,0.8897392484043847,4
453,55,2023-10-19,-4550.269364478409,0.00011954065352136625,0.1682271510600945,1407.279834136311,0.16834669171361588,4
440,38,2023-11-14,-1258.5166024527734,643.2549143427547,-424.89806605977685,-0.6605438319797622,218.3568482829778,2
167,47,2023-11-29,3406.152682843207,200.04579434781346,-189.93899462691792,-0.9494775696042719,10.106799720895538,2
276,68,2023-08-01,7438.251328801103,0.001752782411695166,-0.0017500165652423309,-0.9984220252129525,2.765846452835183e-06,2
540,40,2023-06-29,-8931.92329459358,37.06561843182915,57.910006634006564,1.5623645060857214,94.97562506583571,3
689,47,2024-04-27,-8130.466014740916,2.791250064603586,7.4256601232384565,2.6603349579476143,10.216910187842043,4
183,76,2023-11-28,-5425.092882042224,98.69450134310487,-98.69450134185955,-0.999999999987382,1.245325620402582e-09,2
28,45,2024-01-25,-7941.312000941256,99.79192543548169,-78.70757626158456,-0.788716881833002,21.084349173897124,2
564,42,2024-01-10,-8914.564979473373,24.57977367113402,42.67707110323353,1.7362678629279895,67.25684477436755,3
771,30,2023-10-09,7538.97731218845,10.520043379973718,780.7403870052938,74.21455965585993,791.2604303852675,4
160,60,2024-04-24,-9735.059005682668,0.004496345419756089,0.000983868383118638,0.2188151245666552,0.005480213802874727,2
40,25,2023-08-05,-6906.271838930377,13.404416348257136,1073.9752234962232,80.12099860176778,1087.3796398444804,4
926,58,2024-01-06,-9321.962605586541,0.8335301390266235,-0.8145181552709477,-0.9771910062209898,0.01901198375567581,2
264,69,2023-07-04,-7533.631624681924,3.657707604601505,-3.657704502305515,-0.9999991518469146,3.102295990320414e-06,2
355,63,2023-06-07,-7458.731920169695,97.45882915974205,-97.45805459545177,-0.9999920523948732,0.0007745642902818872,2
268,41,2023-10-18,5529.744410858979,586.4924607110861,-495.7346349014349,-0.8452532097350187,90.7578258096512,2
